1.01 0.450397 0.900793
1.02 0.445964 0.891929
1.03 0.441354 0.882707
1.04 0.436566 0.873133
1.05 0.431605 0.863209
1.06 0.42647 0.85294
1.07 0.421165 0.84233
1.08 0.415692 0.831383
1.09 0.410052 0.820104
1.1 0.404248 0.808496
1.11 0.398283 0.796565
1.12 0.392158 0.784316
1.13 0.385876 0.771753
1.14 0.37944 0.758881
1.15 0.372853 0.745705
1.16 0.366116 0.732231
1.17 0.359232 0.718465
1.18 0.352205 0.704411
1.19 0.345037 0.690075
1.2 0.337732 0.675463
1.21 0.330291 0.660581
1.22 0.322718 0.645435
1.23 0.315015 0.630031
1.24 0.307187 0.614374
1.25 0.299236 0.598472
1.26 0.291165 0.582331
1.27 0.282978 0.565956
1.28 0.274678 0.549355
1.29 0.266267 0.532535
1.3 0.257751 0.515501
1.31 0.249131 0.498262
1.32 0.240411 0.480823
1.33 0.231596 0.463191
1.34 0.222687 0.445375
1.35 0.21369 0.42738
1.36 0.204607 0.409214
1.37 0.195442 0.390885
1.38 0.1862 0.372399
1.39 0.176882 0.353764
1.4 0.167494 0.334988
1.41 0.158039 0.316078
1.42 0.148521 0.297041
1.43 0.138943 0.277886
1.44 0.12931 0.258619
1.45 0.119625 0.239249
1.46 0.109892 0.219784
1.47 0.100115 0.20023
1.48 0.0902981 0.180596
1.49 0.0804452 0.16089
1.5 0.07056 0.14112
1.51 0.0606466 0.121293
1.52 0.050709 0.101418
1.53 0.0407511 0.0815022
1.54 0.0307769 0.0615537
1.55 0.0207903 0.0415807
1.56 0.0107955 0.021591
1.57 0.000796329 0.00159265
1.58 -0.00920315 -0.0184063
1.59 -0.019199 -0.0383979
1.6 -0.0291871 -0.0583741
1.61 -0.0391635 -0.078327
1.62 -0.0491243 -0.0982486
1.63 -0.0590654 -0.118131
1.64 -0.0689829 -0.137966
1.65 -0.0788728 -0.157746
1.66 -0.0887312 -0.177462
1.67 -0.0985541 -0.197108
1.68 -0.108338 -0.216675
1.69 -0.118078 -0.236155
1.7 -0.127771 -0.255541
1.71 -0.137412 -0.274825
1.72 -0.146999 -0.293998
1.73 -0.156527 -0.313054
1.74 -0.165993 -0.331985
1.75 -0.175392 -0.350783
1.76 -0.18472 -0.369441
1.77 -0.193975 -0.387951
1.78 -0.203153 -0.406306
1.79 -0.212249 -0.424498
1.8 -0.22126 -0.44252
1.81 -0.230183 -0.460366
1.82 -0.239014 -0.478027
1.83 -0.247749 -0.495497
1.84 -0.256385 -0.512769
1.85 -0.264918 -0.529836
1.86 -0.273346 -0.546691
1.87 -0.281664 -0.563327
1.88 -0.289869 -0.579738
1.89 -0.297959 -0.595917
1.9 -0.305929 -0.611858
1.91 -0.313777 -0.627554
1.92 -0.321499 -0.642999
1.93 -0.329093 -0.658186
1.94 -0.336555 -0.673111
1.95 -0.343883 -0.687766
1.96 -0.351073 -0.702146
1.97 -0.358123 -0.716246
1.98 -0.365029 -0.730058
1.99 -0.37179 -0.743579
2 -0.378401 -0.756802
2.01 -0.384862 -0.769723
2.02 -0.391168 -0.782336
2.03 -0.397318 -0.794636
2.04 -0.403309 -0.806618
2.05 -0.409139 -0.818277
2.06 -0.414805 -0.829609
2.07 -0.420305 -0.840609
2.08 -0.425637 -0.851273
2.09 -0.430798 -0.861597
2.1 -0.435788 -0.871576
2.11 -0.440603 -0.881206
2.12 -0.445242 -0.890484
2.13 -0.449703 -0.899405
2.14 -0.453984 -0.907967
2.15 -0.458083 -0.916166
2.16 -0.461999 -0.923998
2.17 -0.46573 -0.931461
2.18 -0.469275 -0.938551
2.19 -0.472633 -0.945266
2.2 -0.475801 -0.951602
2.21 -0.478779 -0.957558
2.22 -0.481565 -0.963131
2.23 -0.484159 -0.968319
2.24 -0.486559 -0.973119
2.25 -0.488765 -0.97753
2.26 -0.490775 -0.98155
2.27 -0.492589 -0.985178
2.28 -0.494206 -0.988411
2.29 -0.495625 -0.991249
2.3 -0.496846 -0.993691
2.31 -0.497868 -0.995735
2.32 -0.498691 -0.997381
2.33 -0.499314 -0.998628
2.34 -0.499738 -0.999476
2.35 -0.499962 -0.999923
2.36 -0.499986 -0.999971
2.37 -0.499809 -0.999619
2.38 -0.499433 -0.998867
2.39 -0.498858 -0.997715
2.4 -0.498082 -0.996165
2.41 -0.497108 -0.994216
2.42 -0.495934 -0.991869
2.43 -0.494563 -0.989125
2.44 -0.492993 -0.985986
2.45 -0.491226 -0.982453
2.46 -0.489263 -0.978526
2.47 -0.487104 -0.974208
2.48 -0.48475 -0.969501
2.49 -0.482203 -0.964405
2.5 -0.479462 -0.958924
2.51 -0.47653 -0.95306
2.52 -0.473407 -0.946814
2.53 -0.470095 -0.940189
2.54 -0.466594 -0.933189
2.55 -0.462907 -0.925815
2.56 -0.459035 -0.91807
2.57 -0.45498 -0.909959
2.58 -0.450742 -0.901484
2.59 -0.446324 -0.892648
2.6 -0.441727 -0.883455
2.61 -0.436954 -0.873908
2.62 -0.432006 -0.864012
2.63 -0.426885 -0.853771
2.64 -0.421594 -0.843188
2.65 -0.416134 -0.832267
2.66 -0.410507 -0.821014
2.67 -0.404716 -0.809433
2.68 -0.398764 -0.797527
2.69 -0.392651 -0.785303
2.7 -0.386382 -0.772764
2.71 -0.379958 -0.759917
2.72 -0.373383 -0.746765
2.73 -0.366658 -0.733315
2.74 -0.359786 -0.719572
2.75 -0.35277 -0.70554
2.76 -0.345613 -0.691227
2.77 -0.338318 -0.676637
2.78 -0.330888 -0.661776
2.79 -0.323325 -0.646651
2.8 -0.315633 -0.631267
2.81 -0.307815 -0.61563
2.82 -0.299874 -0.599747
2.83 -0.291812 -0.583625
2.84 -0.283634 -0.567269
2.85 -0.275343 -0.550686
2.86 -0.266941 -0.533882
2.87 -0.258433 -0.516865
2.88 -0.249821 -0.499642
2.89 -0.241109 -0.482218
2.9 -0.232301 -0.464602
2.91 -0.2234 -0.4468
2.92 -0.21441 -0.428819
2.93 -0.205333 -0.410667
2.94 -0.196175 -0.39235
2.95 -0.186938 -0.373877
2.96 -0.177627 -0.355254
2.97 -0.168244 -0.336488
2.98 -0.158794 -0.317589
2.99 -0.149281 -0.298562
3 -0.139708 -0.279415
3.01 -0.130079 -0.260157
3.02 -0.120398 -0.240795
3.03 -0.110669 -0.221337
3.04 -0.100895 -0.20179
3.05 -0.0910813 -0.182163
3.06 -0.081231 -0.162462
3.07 -0.0713483 -0.142697
3.08 -0.061437 -0.122874
3.09 -0.0515012 -0.103002
3.1 -0.0415447 -0.0830894
3.11 -0.0315716 -0.0631433
3.12 -0.0215859 -0.0431719
3.13 -0.0115916 -0.0231832
3.14 -0.00159266 -0.0031853
3.15 0.00840695 0.0168139
3.16 0.0184032 0.0368064
3.17 0.0283921 0.0567841
3.18 0.0383696 0.0767392
3.19 0.0483318 0.0966635
3.2 0.0582746 0.116549
3.21 0.0681941 0.136388
3.22 0.0780864 0.156173
3.23 0.0879474 0.175895
3.24 0.0977733 0.195547
3.25 0.10756 0.21512
3.26 0.117304 0.234607
3.27 0.127 0.254001
3.28 0.136646 0.273293
3.29 0.146238 0.292476
3.3 0.155771 0.311541
3.31 0.165241 0.330482
3.32 0.174646 0.349291
3.33 0.18398 0.367961
3.34 0.193241 0.386483
3.35 0.202425 0.40485
3.36 0.211528 0.423055
3.37 0.220546 0.441092
3.38 0.229476 0.458951
3.39 0.238314 0.476628
3.4 0.247057 0.494113
3.41 0.255701 0.511401
3.42 0.264242 0.528485
3.43 0.272678 0.545357
3.44 0.281005 0.562011
3.45 0.28922 0.57844
3.46 0.297319 0.594637
3.47 0.305299 0.610597
3.48 0.313157 0.626313
3.49 0.320889 0.641778
3.5 0.328493 0.656987
3.51 0.335966 0.671932
3.52 0.343305 0.686609
3.53 0.350506 0.701011
3.54 0.357567 0.715133
3.55 0.364485 0.728969
3.56 0.371257 0.742513
3.57 0.37788 0.755761
3.58 0.384353 0.768705
3.59 0.390671 0.781343
3.6 0.396834 0.793668
3.61 0.402838 0.805675
3.62 0.40868 0.817361
3.63 0.414359 0.828719
3.64 0.419873 0.839746
3.65 0.425218 0.850437
3.66 0.430394 0.860787
3.67 0.435397 0.870794
3.68 0.440226 0.880452
3.69 0.444879 0.889758
3.7 0.449354 0.898708
3.71 0.453649 0.907299
3.72 0.457763 0.915526
3.73 0.461694 0.923388
3.74 0.46544 0.93088
3.75 0.469 0.938
3.76 0.472372 0.944745
3.77 0.475556 0.951111
3.78 0.478549 0.957098
3.79 0.481351 0.962701
3.8 0.48396 0.96792
3.81 0.486375 0.972751
3.82 0.488597 0.977193
3.83 0.490622 0.981244
3.84 0.492452 0.984903
3.85 0.494084 0.988168
3.86 0.495519 0.991038
3.87 0.496756 0.993511
3.88 0.497793 0.995587
3.89 0.498632 0.997265
3.9 0.499272 0.998543
3.91 0.499711 0.999423
3.92 0.499951 0.999902
3.93 0.499991 0.999982
3.94 0.499831 0.999662
3.95 0.499471 0.998941
3.96 0.498911 0.997822
3.97 0.498151 0.996303
3.98 0.497193 0.994385
3.99 0.496035 0.99207
4 0.494679 0.989358
4.01 0.493125 0.986251
4.02 0.491374 0.982748
4.03 0.489427 0.978853
4.04 0.487283 0.974566
4.05 0.484945 0.96989
4.06 0.482413 0.964825
4.07 0.479687 0.959375
4.08 0.47677 0.953541
4.09 0.473663 0.947325
4.1 0.470365 0.940731
4.11 0.46688 0.93376
4.12 0.463208 0.926415
4.13 0.45935 0.918701
4.14 0.455309 0.910618
4.15 0.451086 0.902172
4.16 0.446682 0.893364
4.17 0.4421 0.8842
4.18 0.437341 0.874681
4.19 0.432407 0.864813
4.2 0.427299 0.854599
4.21 0.422021 0.844043
4.22 0.416575 0.833149
4.23 0.410961 0.821922
4.24 0.405183 0.810367
4.25 0.399244 0.798487
4.26 0.393144 0.786288
4.27 0.386887 0.773774
4.28 0.380476 0.760951
4.29 0.373912 0.747824
4.3 0.367199 0.734397
4.31 0.360338 0.720677
4.32 0.353334 0.706668
4.33 0.346188 0.692377
4.34 0.338904 0.677809
4.35 0.331485 0.662969
4.36 0.323932 0.647865
4.37 0.316251 0.632501
4.38 0.308442 0.616884
4.39 0.300511 0.601021
4.4 0.292459 0.584917
4.41 0.28429 0.568579
4.42 0.276007 0.552014
4.43 0.267614 0.535228
4.44 0.259114 0.518228
4.45 0.25051 0.501021
4.46 0.241807 0.483613
4.47 0.233006 0.466012
4.48 0.224112 0.448224
4.49 0.215129 0.430257
4.5 0.206059 0.412118
4.51 0.196907 0.393815
4.52 0.187677 0.375353
4.53 0.178371 0.356742
4.54 0.168994 0.337988
4.55 0.159549 0.319098
4.56 0.150041 0.300081
4.57 0.140472 0.280944
4.58 0.130847 0.261695
4.59 0.12117 0.242341
4.6 0.111445 0.22289
4.61 0.101675 0.20335
4.62 0.0918641 0.183728
4.63 0.0820167 0.164033
4.64 0.0721364 0.144273
4.65 0.0622272 0.124454
4.66 0.0522932 0.104586
4.67 0.0423382 0.0846764
4.68 0.0323663 0.0647327
4.69 0.0223815 0.044763
4.7 0.0123877 0.0247754
4.71 0.00238898 0.00477794
4.72 -0.00761072 -0.0152215
4.73 -0.0176074 -0.0352148
4.74 -0.027597 -0.055194
4.75 -0.0375756 -0.0751511
4.76 -0.0475391 -0.0950782
4.77 -0.0574836 -0.114967
4.78 -0.0674052 -0.13481
4.79 -0.0772997 -0.154599
4.8 -0.0871634 -0.174327
4.81 -0.0969922 -0.193984
4.82 -0.106782 -0.213564
4.83 -0.116529 -0.233059
4.84 -0.12623 -0.25246
4.85 -0.13588 -0.271761
4.86 -0.145476 -0.290952
4.87 -0.155014 -0.310028
4.88 -0.164489 -0.328979
4.89 -0.173899 -0.347799
4.9 -0.18324 -0.366479
4.91 -0.192507 -0.385013
4.92 -0.201697 -0.403393
4.93 -0.210806 -0.421612
4.94 -0.219831 -0.439662
4.95 -0.228768 -0.457536
4.96 -0.237614 -0.475227
4.97 -0.246364 -0.492728
4.98 -0.255016 -0.510032
4.99 -0.263566 -0.527132
5 -0.272011 -0.544021
5.01 -0.280346 -0.560693
5.02 -0.28857 -0.57714
5.03 -0.296678 -0.593356
5.04 -0.304668 -0.609335
5.05 -0.312535 -0.625071
5.06 -0.320278 -0.640556
5.07 -0.327893 -0.655785
5.08 -0.335376 -0.670752
5.09 -0.342725 -0.68545
5.1 -0.349937 -0.699875
5.11 -0.35701 -0.714019
5.12 -0.363939 -0.727878
5.13 -0.370723 -0.741446
5.14 -0.377358 -0.754717
5.15 -0.383843 -0.767686
5.16 -0.390174 -0.780348
5.17 -0.396349 -0.792698
5.18 -0.402365 -0.804731
5.19 -0.408221 -0.816442
5.2 -0.413913 -0.827826
5.21 -0.41944 -0.83888
5.22 -0.424799 -0.849598
5.23 -0.429988 -0.859976
5.24 -0.435005 -0.87001
5.25 -0.439848 -0.879696
5.26 -0.444515 -0.88903
5.27 -0.449004 -0.898009
5.28 -0.453314 -0.906628
5.29 -0.457442 -0.914885
5.3 -0.461388 -0.922775
5.31 -0.465149 -0.930297
5.32 -0.468723 -0.937447
5.33 -0.472111 -0.944221
5.34 -0.475309 -0.950618
5.35 -0.478318 -0.956635
5.36 -0.481135 -0.962269
5.37 -0.483759 -0.967518
5.38 -0.48619 -0.97238
5.39 -0.488427 -0.976854
5.4 -0.490468 -0.980936
5.41 -0.492313 -0.984626
5.42 -0.493961 -0.987923
5.43 -0.495412 -0.990824
5.44 -0.496664 -0.993329
5.45 -0.497718 -0.995436
5.46 -0.498573 -0.997146
5.47 -0.499228 -0.998456
5.48 -0.499684 -0.999367
5.49 -0.499939 -0.999879
5.5 -0.499995 -0.99999
5.51 -0.499851 -0.999702
5.52 -0.499507 -0.999013
5.53 -0.498963 -0.997925
5.54 -0.498219 -0.996438
5.55 -0.497276 -0.994553
5.56 -0.496135 -0.992269
5.57 -0.494794 -0.989589
5.58 -0.493256 -0.986513
5.59 -0.491521 -0.983042
5.6 -0.489589 -0.979178
5.61 -0.487461 -0.974922
5.62 -0.485138 -0.970276
5.63 -0.482621 -0.965243
5.64 -0.479911 -0.959823
5.65 -0.47701 -0.954019
5.66 -0.473917 -0.947834
5.67 -0.470635 -0.94127
5.68 -0.467164 -0.934329
5.69 -0.463507 -0.927014
5.7 -0.459664 -0.919329
5.71 -0.455638 -0.911275
5.72 -0.451429 -0.902858
5.73 -0.447039 -0.894079
5.74 -0.442471 -0.884943
5.75 -0.437726 -0.875452
5.76 -0.432806 -0.865612
5.77 -0.427712 -0.855425
5.78 -0.422448 -0.844896
5.79 -0.417015 -0.834029
5.8 -0.411414 -0.822829
5.81 -0.40565 -0.811299
5.82 -0.399722 -0.799445
5.83 -0.393636 -0.787271
5.84 -0.387391 -0.774782
5.85 -0.380992 -0.761984
5.86 -0.37444 -0.74888
5.87 -0.367739 -0.735477
5.88 -0.36089 -0.72178
5.89 -0.353897 -0.707794
5.9 -0.346763 -0.693525
5.91 -0.339489 -0.678979
5.92 -0.33208 -0.664161
5.93 -0.324539 -0.649077
5.94 -0.316867 -0.633734
5.95 -0.309069 -0.618137
5.96 -0.301147 -0.602293
5.97 -0.293104 -0.586208
5.98 -0.284944 -0.569889
5.99 -0.276671 -0.553342
6 -0.268286 -0.536573
6.01 -0.259795 -0.51959
6.02 -0.251199 -0.502399
6.03 -0.242503 -0.485007
6.04 -0.23371 -0.46742
6.05 -0.224824 -0.449647
6.06 -0.215847 -0.431695
6.07 -0.206785 -0.413569
6.08 -0.197639 -0.395278
6.09 -0.188415 -0.376829
6.1 -0.179115 -0.358229
6.11 -0.169743 -0.339486
6.12 -0.160304 -0.320607
6.13 -0.1508 -0.3016
6.14 -0.141236 -0.282473
6.15 -0.131616 -0.263232
6.16 -0.121943 -0.243886
6.17 -0.112221 -0.224442
6.18 -0.102454 -0.204909
6.19 -0.0926468 -0.185294
6.2 -0.0828021 -0.165604
6.21 -0.0729243 -0.145849
6.22 -0.0630173 -0.126035
6.23 -0.0530851 -0.10617
6.24 -0.0431316 -0.0862633
6.25 -0.033161 -0.0663219
6.26 -0.023177 -0.046354
6.27 -0.0131838 -0.0263676
6.28 -0.00318529 -0.00637057
6.29 0.00681447 0.013629
6.3 0.0168115 0.033623
6.31 0.0268018 0.0536037
6.32 0.0367814 0.0735629
6.33 0.0467463 0.0934926
6.34 0.0566925 0.113385
6.35 0.066616 0.133232
6.36 0.0765129 0.153026
6.37 0.0863791 0.172758
6.38 0.0962108 0.192422
6.39 0.106004 0.212008
6.4 0.115755 0.23151
6.41 0.125459 0.250919
6.42 0.135114 0.270228
6.43 0.144714 0.289428
6.44 0.154256 0.308513
6.45 0.163737 0.327474
6.46 0.173152 0.346305
6.47 0.182498 0.364997
6.48 0.191771 0.383543
6.49 0.200968 0.401935
6.5 0.210084 0.420167
6.51 0.219115 0.438231
6.52 0.22806 0.456119
6.53 0.236913 0.473825
6.54 0.245671 0.491342
6.55 0.254331 0.508661
6.56 0.262889 0.525778
6.57 0.271342 0.542684
6.58 0.279687 0.559373
6.59 0.287919 0.575838
6.6 0.296037 0.592074
6.61 0.304036 0.608072
6.62 0.311913 0.623827
6.63 0.319666 0.639332
6.64 0.327291 0.654582
6.65 0.334785 0.66957
6.66 0.342145 0.68429
6.67 0.349368 0.698736
6.68 0.356452 0.712903
6.69 0.363392 0.726785
6.7 0.370188 0.740376
6.71 0.376835 0.753671
6.72 0.383332 0.766664
6.73 0.389675 0.779351
6.74 0.395863 0.791726
6.75 0.401892 0.803784
6.76 0.407761 0.815521
6.77 0.413466 0.826932
6.78 0.419006 0.838012
6.79 0.424378 0.848757
6.8 0.429581 0.859162
6.81 0.434612 0.869223
6.82 0.439469 0.878937
6.83 0.44415 0.8883
6.84 0.448653 0.897307
6.85 0.452977 0.905955
6.86 0.45712 0.91424
6.87 0.46108 0.922161
6.88 0.464856 0.929712
6.89 0.468446 0.936891
6.9 0.471848 0.943696
6.91 0.475061 0.950123
6.92 0.478085 0.95617
6.93 0.480917 0.961835
6.94 0.483557 0.967114
6.95 0.486004 0.972008
6.96 0.488256 0.976512
6.97 0.490313 0.980625
6.98 0.492173 0.984347
6.99 0.493837 0.987675
7 0.495304 0.990607
