-0.29426 0.367381 2.9426 -3.67381
-0.308335 0.369508 3.08335 -3.69508
-0.322181 0.371362 3.22181 -3.71362
-0.335804 0.372956 3.35804 -3.72956
-0.349206 0.374307 3.49206 -3.74307
-0.362394 0.375427 3.62394 -3.75427
-0.37537 0.376329 3.7537 -3.76329
-0.38814 0.377024 3.8814 -3.77024
-0.400708 0.377521 4.00708 -3.77521
-0.413077 0.377832 4.13077 -3.77832
-0.425252 0.377965 4.25252 -3.77965
-0.437235 0.377928 4.37235 -3.77928
-0.449032 0.377729 4.49032 -3.77729
-0.460644 0.377376 4.60644 -3.77376
-0.472077 0.376875 4.72077 -3.76875
-0.483332 0.376232 4.83332 -3.76232
-0.494414 0.375454 4.94414 -3.75454
-0.505325 0.374547 5.05325 -3.74547
-0.516068 0.373515 5.16068 -3.73515
-0.526646 0.372364 5.26646 -3.72364
-0.537062 0.371098 5.37062 -3.71098
-0.547318 0.369721 5.47318 -3.69721
-0.557417 0.368239 5.57417 -3.68239
-0.567362 0.366655 5.67362 -3.66655
-0.577155 0.364972 5.77155 -3.64972
-0.586797 0.363194 5.86797 -3.63194
-0.596293 0.361325 5.96293 -3.61325
-0.605643 0.359368 6.05643 -3.59368
-0.614849 0.357326 6.14849 -3.57326
-0.623914 0.355202 6.23914 -3.55202
-0.63284 0.352999 6.3284 -3.52999
-0.641629 0.350719 6.41629 -3.50719
-0.650282 0.348364 6.50282 -3.48364
-0.658801 0.345938 6.58801 -3.45938
-0.667187 0.343443 6.67187 -3.43443
-0.675444 0.34088 6.75444 -3.4088
-0.683571 0.338253 6.83571 -3.38253
-0.691571 0.335562 6.91571 -3.35562
-0.699446 0.33281 6.99446 -3.3281
-0.707195 0.329999 7.07195 -3.29999
-0.714822 0.327131 7.14822 -3.27131
-0.722327 0.324207 7.22327 -3.24207
-0.729712 0.321229 7.29712 -3.21229
-0.736978 0.318199 7.36978 -3.18199
-0.744127 0.315118 7.44127 -3.15118
-0.751158 0.311987 7.51158 -3.11987
-0.758075 0.308809 7.58075 -3.08809
-0.764877 0.305584 7.64877 -3.05584
-0.771566 0.302313 7.71566 -3.02313
-0.778143 0.298999 7.78143 -2.98999
-0.784609 0.295642 7.84609 -2.95642
-0.790965 0.292244 7.90965 -2.92244
-0.797211 0.288806 7.97211 -2.88806
-0.80335 0.285328 8.0335 -2.85328
-0.809382 0.281812 8.09382 -2.81812
-0.815307 0.27826 8.15307 -2.7826
-0.821127 0.274671 8.21127 -2.74671
-0.826842 0.271047 8.26842 -2.71047
-0.832454 0.267389 8.32454 -2.67389
-0.837963 0.263699 8.37963 -2.63699
-0.84337 0.259976 8.4337 -2.59976
-0.848675 0.256222 8.48675 -2.56222
-0.853879 0.252437 8.53879 -2.52437
-0.858984 0.248623 8.58984 -2.48623
-0.863989 0.24478 8.63989 -2.4478
-0.868896 0.240909 8.68896 -2.40909
-0.873705 0.237011 8.73705 -2.37011
-0.878416 0.233087 8.78416 -2.33087
-0.883031 0.229137 8.83031 -2.29137
-0.887549 0.225162 8.87549 -2.25162
-0.891972 0.221163 8.91972 -2.21163
-0.8963 0.21714 8.963 -2.1714
-0.900534 0.213095 9.00534 -2.13095
-0.904674 0.209027 9.04674 -2.09027
-0.90872 0.204937 9.0872 -2.04937
-0.912673 0.200827 9.12673 -2.00827
-0.916534 0.196696 9.16534 -1.96696
-0.920303 0.192546 9.20303 -1.92546
-0.923981 0.188376 9.23981 -1.88376
-0.927567 0.184188 9.27567 -1.84188
-0.931063 0.179982 9.31063 -1.79982
-0.934468 0.175758 9.34468 -1.75758
-0.937784 0.171518 9.37784 -1.71518
-0.94101 0.167261 9.4101 -1.67261
-0.944148 0.162988 9.44148 -1.62988
-0.947196 0.1587 9.47196 -1.587
-0.950156 0.154397 9.50156 -1.54397
-0.953028 0.15008 9.53028 -1.5008
-0.955813 0.145749 9.55813 -1.45749
-0.958509 0.141405 9.58509 -1.41405
-0.961119 0.137048 9.61119 -1.37048
-0.963642 0.132678 9.63642 -1.32678
-0.966079 0.128297 9.66079 -1.28297
-0.968429 0.123904 9.68429 -1.23904
-0.970693 0.1195 9.70693 -1.195
-0.972872 0.115086 9.72872 -1.15086
-0.974965 0.110661 9.74965 -1.10661
-0.976973 0.106227 9.76973 -1.06227
-0.978895 0.101784 9.78895 -1.01784
-0.980733 0.0973313 9.80733 -0.973313
-0.982486 0.0928706 9.82486 -0.928706
-0.984155 0.0884019 9.84155 -0.884019
-0.985739 0.0839256 9.85739 -0.839256
-0.987239 0.0794422 9.87239 -0.794422
-0.988655 0.074952 9.88655 -0.74952
-0.989988 0.0704555 9.89988 -0.704555
-0.991236 0.065953 9.91236 -0.65953
-0.992401 0.0614449 9.92401 -0.614449
-0.993483 0.0569317 9.93483 -0.569317
-0.994481 0.0524137 9.94481 -0.524137
-0.995397 0.0478913 9.95397 -0.478913
-0.996229 0.0433649 9.96229 -0.433649
-0.996978 0.0388349 9.96978 -0.388349
-0.997644 0.0343017 9.97644 -0.343017
-0.998227 0.0297656 9.98227 -0.297656
-0.998727 0.0252271 9.98727 -0.252271
-0.999144 0.0206865 9.99144 -0.206865
-0.999479 0.0161441 9.99479 -0.161441
-0.999731 0.0116004 9.99731 -0.116004
-0.999901 0.00705576 9.99901 -0.0705576
-0.999988 0.00251053 9.99988 -0.0251053
-0.999992 -0.00203491 9.99992 0.0203491
-0.999913 -0.00658018 9.99913 0.0658018
-0.999752 -0.0111249 9.99752 0.111249
-0.999508 -0.0156687 9.99508 0.156687
-0.999181 -0.0202112 9.99181 0.202112
-0.998772 -0.0247521 9.98772 0.247521
-0.99828 -0.0292908 9.9828 0.292908
-0.997705 -0.0338272 9.97705 0.338272
-0.997047 -0.0383607 9.97047 0.383607
-0.996307 -0.0428911 9.96307 0.428911
-0.995483 -0.0474179 9.95483 0.474179
-0.994576 -0.0519407 9.94576 0.519407
-0.993586 -0.0564592 9.93586 0.564592
-0.992513 -0.0609729 9.92513 0.609729
-0.991356 -0.0654815 9.91356 0.654815
-0.990116 -0.0699846 9.90116 0.699846
-0.988791 -0.0744818 9.88791 0.744818
-0.987384 -0.0789727 9.87384 0.789727
-0.985892 -0.0834568 9.85892 0.834568
-0.984316 -0.0879338 9.84316 0.879338
-0.982656 -0.0924033 9.82656 0.924033
-0.980911 -0.0968649 9.80911 0.968649
-0.979082 -0.101318 9.79082 1.01318
-0.977167 -0.105763 9.77167 1.05763
-0.975168 -0.110198 9.75168 1.10198
-0.973084 -0.114623 9.73084 1.14623
-0.970914 -0.119039 9.70914 1.19039
-0.968658 -0.123444 9.68658 1.23444
-0.966316 -0.127838 9.66316 1.27838
-0.963888 -0.13222 9.63888 1.3222
-0.961374 -0.136591 9.61374 1.36591
-0.958773 -0.14095 9.58773 1.4095
-0.956084 -0.145295 9.56084 1.45295
-0.953309 -0.149628 9.53309 1.49628
-0.950445 -0.153946 9.50445 1.53946
-0.947494 -0.158251 9.47494 1.58251
-0.944454 -0.16254 9.44454 1.6254
-0.941326 -0.166814 9.41326 1.66814
-0.938109 -0.171073 9.38109 1.71073
-0.934802 -0.175315 9.34802 1.75315
-0.931405 -0.179541 9.31405 1.79541
-0.927918 -0.183749 9.27918 1.83749
-0.924341 -0.187939 9.24341 1.87939
-0.920672 -0.19211 9.20672 1.9211
-0.916913 -0.196263 9.16913 1.96263
-0.913061 -0.200396 9.13061 2.00396
-0.909117 -0.204508 9.09117 2.04508
-0.90508 -0.2086 9.0508 2.086
-0.900949 -0.21267 9.00949 2.1267
-0.896725 -0.216718 8.96725 2.16718
-0.892406 -0.220743 8.92406 2.20743
-0.887993 -0.224745 8.87993 2.24745
-0.883484 -0.228722 8.83484 2.28722
-0.878878 -0.232675 8.78878 2.32675
-0.874177 -0.236602 8.74177 2.36602
-0.869377 -0.240502 8.69377 2.40502
-0.864481 -0.244376 8.64481 2.44376
-0.859485 -0.248222 8.59485 2.48222
-0.85439 -0.252039 8.5439 2.52039
-0.849196 -0.255826 8.49196 2.55826
-0.8439 -0.259584 8.439 2.59584
-0.838504 -0.26331 8.38504 2.6331
-0.833005 -0.267004 8.33005 2.67004
-0.827404 -0.270665 8.27404 2.70665
-0.821699 -0.274292 8.21699 2.74292
-0.815889 -0.277885 8.15889 2.77885
-0.809974 -0.281441 8.09974 2.81441
-0.803953 -0.284961 8.03953 2.84961
-0.797825 -0.288442 7.97825 2.88442
-0.791589 -0.291885 7.91589 2.91885
-0.785244 -0.295287 7.85244 2.95287
-0.778789 -0.298649 7.78789 2.98649
-0.772223 -0.301967 7.72223 3.01967
-0.765545 -0.305242 7.65545 3.05242
-0.758754 -0.308472 7.58754 3.08472
-0.751849 -0.311655 7.51849 3.11655
-0.744829 -0.31479 7.44829 3.1479
-0.737692 -0.317877 7.37692 3.17877
-0.730438 -0.320912 7.30438 3.20912
-0.723064 -0.323896 7.23064 3.23896
-0.715571 -0.326825 7.15571 3.26825
-0.707956 -0.329699 7.07956 3.29699
-0.700218 -0.332516 7.00218 3.32516
-0.692357 -0.335274 6.92357 3.35274
-0.684369 -0.337971 6.84369 3.37971
-0.676254 -0.340605 6.76254 3.40605
-0.668011 -0.343174 6.68011 3.43174
-0.659637 -0.345677 6.59637 3.45677
-0.651131 -0.34811 6.51131 3.4811
-0.642491 -0.350472 6.42491 3.50472
-0.633716 -0.352759 6.33716 3.52759
-0.624804 -0.354971 6.24804 3.54971
-0.615752 -0.357103 6.15752 3.57103
-0.60656 -0.359153 6.0656 3.59153
-0.597224 -0.361119 5.97224 3.61119
-0.587743 -0.362997 5.87743 3.62997
-0.578115 -0.364784 5.78115 3.64784
-0.568337 -0.366476 5.68337 3.66476
-0.558407 -0.368071 5.58407 3.68071
-0.548323 -0.369564 5.48323 3.69564
-0.538082 -0.370951 5.38082 3.70951
-0.527682 -0.372228 5.27682 3.72228
-0.51712 -0.373391 5.1712 3.73391
-0.506393 -0.374435 5.06393 3.74435
-0.495499 -0.375356 4.95499 3.75356
-0.484434 -0.376147 4.84434 3.76147
-0.473196 -0.376803 4.73196 3.76803
-0.461781 -0.377319 4.61781 3.77319
-0.450186 -0.377687 4.50186 3.77687
-0.438408 -0.377902 4.38408 3.77902
-0.426442 -0.377955 4.26442 3.77955
-0.414287 -0.37784 4.14287 3.7784
-0.401937 -0.377547 4.01937 3.77547
-0.389389 -0.377068 3.89389 3.77068
-0.376639 -0.376394 3.76639 3.76394
-0.363682 -0.375513 3.63682 3.75513
-0.350516 -0.374416 3.50516 3.74416
-0.337134 -0.373088 3.37134 3.73088
-0.323533 -0.371518 3.23533 3.71518
-0.309709 -0.369692 3.09709 3.69692
-0.295657 -0.367592 2.95657 3.67592
-0.281372 -0.365203 2.81372 3.65203
-0.266849 -0.362506 2.66849 3.62506
-0.252085 -0.359481 2.52085 3.59481
-0.237075 -0.356104 2.37075 3.56104
-0.221814 -0.352351 2.21814 3.52351
-0.206299 -0.348194 2.06299 3.48194
-0.190528 -0.343603 1.90528 3.43603
-0.174497 -0.338543 1.74497 3.38543
-0.158204 -0.332977 1.58204 3.32977
-0.141652 -0.326861 1.41652 3.26861
-0.12484 -0.320147 1.2484 3.20147
-0.107774 -0.31278 1.07774 3.1278
-0.0904631 -0.304698 0.904631 3.04698
-0.0729196 -0.295832 0.729196 2.95832
-0.0551638 -0.2861 0.551638 2.861
-0.0372247 -0.275411 0.372247 2.75411
-0.0191436 -0.26366 0.191436 2.6366
-0.000978825 -0.250729 0.00978825 2.50729
0.0171885 -0.236482 -0.171885 2.36482
0.0352457 -0.220767 -0.352457 2.20767
0.0530376 -0.203419 -0.530376 2.03419
0.0703513 -0.184261 -0.703513 1.84261
0.0868995 -0.16312 -0.868995 1.6312
0.102301 -0.139849 -1.02301 1.39849
0.116069 -0.114367 -1.16069 1.14367
0.127614 -0.086717 -1.27614 0.86717
0.13629 -0.0571368 -1.3629 0.571368
0.141492 -0.0261148 -1.41492 0.261148
0.142795 0.0056194 -1.42795 -0.056194
0.140084 0.0371973 -1.40084 -0.371973
0.133595 0.0677821 -1.33595 -0.677821
0.123831 0.0967228 -1.23831 -0.967228
0.11143 0.123623 -1.1143 -1.23623
0.0970232 0.148321 -0.970232 -1.48321
0.0811673 0.170826 -0.811673 -1.70826
0.0643111 0.191248 -0.643111 -1.91248
0.0468007 0.209747 -0.468007 -2.09747
0.0288948 0.226499 -0.288948 -2.26499
0.0107841 0.241677 -0.107841 -2.41677
-0.00739269 0.255444 0.0739269 -2.55444
-0.0255352 0.267944 0.255352 -2.67944
-0.0435712 0.279307 0.435712 -2.79307
-0.0614491 0.289647 0.614491 -2.89647
-0.0791322 0.299064 0.791322 -2.99064
-0.096595 0.307645 0.96595 -3.07645
-0.11382 0.315468 1.1382 -3.15468
-0.130797 0.322598 1.30797 -3.22598
-0.147517 0.329096 1.47517 -3.29096
-0.163977 0.335013 1.63977 -3.35013
-0.180177 0.340396 1.80177 -3.40396
-0.196116 0.345287 1.96116 -3.45287
-0.211796 0.349722 2.11796 -3.49722
-0.22722 0.353733 2.2722 -3.53733
-0.242392 0.357351 2.42392 -3.57351
-0.257315 0.360601 2.57315 -3.60601
-0.271993 0.363509 2.71993 -3.63509
-0.286431 0.366096 2.86431 -3.66096
-0.300633 0.368381 3.00633 -3.68381
-0.314604 0.370382 3.14604 -3.70382
-0.328349 0.372117 3.28349 -3.72117
-0.341871 0.373601 3.41871 -3.73601
-0.355176 0.374846 3.55176 -3.74846
-0.368268 0.375866 3.68268 -3.75866
-0.381151 0.376673 3.81151 -3.76673
-0.393829 0.377278 3.93829 -3.77278
-0.406307 0.377691 4.06307 -3.77691
-0.418588 0.37792 4.18588 -3.7792
-0.430676 0.377976 4.30676 -3.77976
-0.442574 0.377865 4.42574 -3.77865
-0.454287 0.377596 4.54287 -3.77596
-0.465818 0.377175 4.65818 -3.77175
-0.477171 0.376609 4.77171 -3.76609
-0.488347 0.375905 4.88347 -3.75905
-0.499352 0.375069 4.99352 -3.75069
-0.510186 0.374105 5.10186 -3.74105
-0.520855 0.373018 5.20855 -3.73018
-0.531359 0.371815 5.31359 -3.71815
-0.541703 0.370499 5.41703 -3.70499
-0.551888 0.369074 5.51888 -3.69074
-0.561917 0.367545 5.61917 -3.67545
-0.571793 0.365916 5.71793 -3.65916
-0.581518 0.364191 5.81518 -3.64191
-0.591094 0.362372 5.91094 -3.62372
-0.600523 0.360463 6.00523 -3.60463
-0.609808 0.358467 6.09808 -3.58467
-0.618951 0.356388 6.18951 -3.56388
-0.627953 0.354228 6.27953 -3.54228
-0.636817 0.35199 6.36817 -3.5199
-0.645544 0.349676 6.45544 -3.49676
-0.654136 0.347289 6.54136 -3.47289
-0.662595 0.344831 6.62595 -3.44831
-0.670923 0.342306 6.70923 -3.42306
-0.679121 0.339714 6.79121 -3.39714
-0.687191 0.337057 6.87191 -3.37057
-0.695134 0.334339 6.95134 -3.34339
-0.702952 0.33156 7.02952 -3.3156
-0.710646 0.328724 7.10646 -3.28724
-0.718218 0.32583 7.18218 -3.2583
-0.725669 0.322882 7.25669 -3.22882
-0.733 0.31988 7.33 -3.1988
-0.740213 0.316827 7.40213 -3.16827
-0.747309 0.313723 7.47309 -3.13723
-0.754288 0.310571 7.54288 -3.10571
-0.761153 0.307371 7.61153 -3.07371
-0.767904 0.304126 7.67904 -3.04126
-0.774542 0.300836 7.74542 -3.00836
-0.781069 0.297502 7.81069 -2.97502
-0.787485 0.294127 7.87485 -2.94127
-0.793792 0.29071 7.93792 -2.9071
-0.79999 0.287254 7.9999 -2.87254
-0.80608 0.283759 8.0608 -2.83759
-0.812064 0.280227 8.12064 -2.80227
-0.817941 0.276658 8.17941 -2.76658
-0.823714 0.273053 8.23714 -2.73053
-0.829383 0.269414 8.29383 -2.69414
-0.834948 0.265742 8.34948 -2.65742
-0.840411 0.262036 8.40411 -2.62036
-0.845771 0.258299 8.45771 -2.58299
-0.851031 0.254531 8.51031 -2.54531
-0.856191 0.250734 8.56191 -2.50734
-0.86125 0.246906 8.6125 -2.46906
-0.866211 0.243051 8.66211 -2.43051
-0.871074 0.239168 8.71074 -2.39168
-0.875838 0.235258 8.75838 -2.35258
-0.880506 0.231322 8.80506 -2.31322
-0.885078 0.227361 8.85078 -2.27361
-0.889553 0.223375 8.89553 -2.23375
-0.893933 0.219365 8.93933 -2.19365
-0.898219 0.215332 8.98219 -2.15332
-0.90241 0.211276 9.0241 -2.11276
-0.906507 0.207199 9.06507 -2.07199
-0.910512 0.2031 9.10512 -2.031
-0.914423 0.19898 9.14423 -1.9898
-0.918243 0.194841 9.18243 -1.94841
-0.921971 0.190682 9.21971 -1.90682
-0.925607 0.186504 9.25607 -1.86504
-0.929153 0.182307 9.29153 -1.82307
-0.932608 0.178093 9.32608 -1.78093
-0.935973 0.173862 9.35973 -1.73862
-0.939248 0.169614 9.39248 -1.69614
-0.942434 0.16535 9.42434 -1.6535
-0.945531 0.16107 9.45531 -1.6107
-0.94854 0.156776 9.4854 -1.56776
-0.95146 0.152466 9.5146 -1.52466
-0.954293 0.148143 9.54293 -1.48143
-0.957038 0.143806 9.57038 -1.43806
-0.959695 0.139456 9.59695 -1.39456
-0.962266 0.135093 9.62266 -1.35093
-0.96475 0.130718 9.6475 -1.30718
-0.967148 0.126332 9.67148 -1.26332
-0.969459 0.121934 9.69459 -1.21934
-0.971685 0.117525 9.71685 -1.17525
-0.973825 0.113106 9.73825 -1.13106
-0.97588 0.108677 9.7588 -1.08677
-0.977849 0.104239 9.77849 -1.04239
-0.979733 0.0997914 9.79733 -0.997914
-0.981533 0.0953353 9.81533 -0.953353
-0.983248 0.090871 9.83248 -0.90871
-0.984878 0.0863989 9.84878 -0.863989
-0.986425 0.0819193 9.86425 -0.819193
-0.987887 0.0774328 9.87887 -0.774328
-0.989266 0.0729398 9.89266 -0.729398
-0.99056 0.0684405 9.9056 -0.684405
-0.991771 0.0639355 9.91771 -0.639355
-0.992899 0.0594251 9.92899 -0.594251
-0.993943 0.0549097 9.93943 -0.549097
-0.994904 0.0503896 9.94904 -0.503896
-0.995781 0.0458654 9.95781 -0.458654
-0.996576 0.0413374 9.96576 -0.413374
-0.997288 0.0368059 9.97288 -0.368059
-0.997916 0.0322713 9.97916 -0.322713
-0.998462 0.0277341 9.98462 -0.277341
-0.998925 0.0231946 9.98925 -0.231946
-0.999305 0.0186531 9.99305 -0.186531
-0.999603 0.0141101 9.99603 -0.141101
-0.999818 0.00956595 9.99818 -0.0956595
-0.99995 0.005021 9.9995 -0.05021
-1 0.000475628 10 -0.00475628
-0.999966 -0.00406978 9.99966 0.0406978
-0.999851 -0.00861485 9.99851 0.0861485
-0.999652 -0.0131592 9.99652 0.131592
-0.999371 -0.0177025 9.99371 0.177025
-0.999007 -0.0222443 9.99007 0.222443
-0.998561 -0.0267843 9.98561 0.267843
-0.998032 -0.031322 9.98032 0.31322
-0.997419 -0.0358571 9.97419 0.358571
-0.996724 -0.0403893 9.96724 0.403893
-0.995946 -0.0449181 9.95946 0.449181
-0.995085 -0.0494432 9.95085 0.494432
-0.994141 -0.0539641 9.94141 0.539641
-0.993113 -0.0584805 9.93113 0.584805
-0.992002 -0.062992 9.92002 0.62992
-0.990808 -0.0674982 9.90808 0.674982
-0.98953 -0.0719987 9.8953 0.719987
-0.988168 -0.0764931 9.88168 0.764931
-0.986722 -0.080981 9.86722 0.80981
-0.985193 -0.085462 9.85193 0.85462
-0.983579 -0.0899357 9.83579 0.899357
-0.981881 -0.0944017 9.81881 0.944017
-0.980098 -0.0988596 9.80098 0.988596
-0.97823 -0.103309 9.7823 1.03309
-0.976278 -0.107749 9.76278 1.07749
-0.97424 -0.11218 9.7424 1.1218
-0.972117 -0.116601 9.72117 1.16601
-0.969909 -0.121012 9.69909 1.21012
-0.967614 -0.125412 9.67614 1.25412
-0.965234 -0.129801 9.65234 1.29801
-0.962767 -0.134179 9.62767 1.34179
-0.960213 -0.138544 9.60213 1.38544
-0.957573 -0.142897 9.57573 1.42897
